order_date,total_sales,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_holiday_season,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_roll_mean_7,total_sales_roll_std_7,total_sales_roll_mean_30,total_sales_roll_std_30
2015-07-09,265.521,2015,7,9,3,190,28,3,0,0,0,0,761.2265000000001,79.56,792.76,2499.51,536.0875714285714,538.139537148934,620.3795033333333,708.3897557882416
2015-07-10,0.0,2015,7,10,4,191,28,3,0,0,0,0,265.521,0.0,0.0,491.55,562.6534285714285,515.9802324051465,545.9132033333333,615.3524803154406
2015-07-11,1592.729,2015,7,11,5,192,28,3,1,0,0,0,0.0,247.408,616.14,0.0,562.6534285714285,515.9802324051465,529.5282033333333,623.3423091475219
2015-07-12,1750.583,2015,7,12,6,193,28,3,1,0,0,0,1592.729,1444.104,917.9665,0.0,754.8421428571429,619.211069389154,582.6191699999999,644.1661193567458
2015-07-13,351.216,2015,7,13,0,194,29,3,0,0,0,0,1750.583,979.1205,46.68,14.52,798.6248571428571,683.5609647408145,640.9719366666667,668.4024376256623
2015-07-14,292.594,2015,7,14,1,195,29,3,0,0,0,0,351.216,241.194,739.624,212.94,708.9242142857144,696.9942761793826,652.1951366666667,660.2985324686375
2015-07-15,9.51,2015,7,15,2,196,29,3,0,0,0,0,292.594,761.2265000000001,525.7445000000001,645.6705000000001,716.2670714285714,691.4945164009154,654.85027,658.629371415398
2015-07-16,0.0,2015,7,16,3,197,29,3,0,0,0,0,9.51,265.521,79.56,616.5925000000001,608.879,740.0165335851175,633.6449200000001,669.0929683273488
2015-07-17,0.0,2015,7,17,4,198,29,3,0,0,0,0,0.0,0.0,0.0,590.7505000000001,570.9474285714286,766.86744960431,613.0918366666667,679.031227514782
2015-07-18,273.04,2015,7,18,5,199,29,3,1,0,0,0,0.0,1592.729,247.408,139.8,570.9474285714286,766.86744960431,593.4001533333334,688.2052726890921
2015-07-19,461.326,2015,7,19,6,200,29,3,1,0,0,0,273.04,1750.583,1444.104,0.0,382.4204285714286,622.4184497800645,597.8414866666667,685.6020306583152
2015-07-20,1770.285,2015,7,20,0,201,30,3,0,0,0,0,461.326,351.216,979.1205,1820.1021,198.24085714285715,192.06371572252354,613.21902,676.8482274692284
2015-07-21,1503.265,2015,7,21,1,202,30,3,0,0,0,0,1770.285,292.594,241.194,2453.6145,400.96500000000003,630.0228397264656,611.55845,673.8395991557271
2015-07-22,1131.2645000000002,2015,7,22,2,203,30,3,0,0,0,0,1503.265,9.51,761.2265000000001,1621.0390000000002,573.918,750.0560541672869,579.8801333333334,602.855245503071
2015-07-23,1985.7770000000005,2015,7,23,3,204,30,3,0,0,0,0,1131.2645000000002,0.0,265.521,109.496,734.1686428571429,728.9057274667919,563.5543166666666,579.881555366006
2015-07-24,0.0,2015,7,24,4,205,30,3,0,0,0,0,1985.7770000000005,0.0,0.0,4.272,1017.8510714285715,780.1721176293108,626.0970166666667,628.3754822943828
2015-07-25,654.2805000000001,2015,7,25,5,206,30,3,1,0,0,0,0.0,273.04,1592.729,792.76,1017.8510714285715,780.1721176293108,625.9546166666667,628.5217240452023
2015-07-26,2777.9955000000004,2015,7,26,6,207,30,3,1,0,0,0,654.2805000000001,461.326,1750.583,0.0,1072.314,731.2874210280918,621.3386333333333,627.762481741893
2015-07-27,580.06,2015,7,27,0,208,31,3,0,0,0,0,2777.9955000000004,1770.285,351.216,616.14,1403.2667857142858,910.8624641530171,713.9384833333334,729.5806884464705
2015-07-28,193.152,2015,7,28,1,209,31,3,0,0,0,0,580.06,1503.265,292.594,917.9665,1233.2346428571432,941.5070460715154,712.7358166666667,729.7771733706011
2015-07-29,0.0,2015,7,29,2,210,31,3,0,0,0,0,193.152,1131.2645000000002,9.51,46.68,1046.0756428571428,1006.8324238290487,688.5753333333334,734.7296664695722
2015-07-30,500.6405000000001,2015,7,30,3,211,31,3,0,0,0,0,0.0,1985.7770000000005,0.0,739.624,884.4664285714287,1079.078582267005,687.0193333333334,736.1839288909975
2015-07-31,0.0,2015,7,31,4,212,31,3,0,0,1,0,500.6405000000001,0.0,0.0,525.7445000000001,672.3040714285715,966.5928846924745,679.0532166666667,736.8877373367587
2015-08-01,228.328,2015,8,1,5,213,31,3,1,1,0,0,0.0,654.2805000000001,273.04,79.56,672.3040714285715,966.5928846924745,661.5283999999999,746.8439046197998
2015-08-02,548.5405000000001,2015,8,2,6,214,31,3,1,0,0,0,228.328,2777.9955000000004,461.326,0.0,611.4537142857143,981.2136506687291,666.4873333333333,743.3321148379003
2015-08-03,477.994,2015,8,3,0,215,32,3,0,0,0,0,548.5405000000001,580.06,1770.285,247.408,292.96014285714284,250.55573150776618,684.7720166666666,733.047784023561
2015-08-04,2154.0445,2015,8,4,1,216,32,3,0,0,0,0,477.994,193.152,1503.265,1444.104,278.37928571428574,233.44950849556392,692.4582166666667,729.5040850062258
2015-08-05,1776.0145,2015,8,5,2,217,32,3,0,0,0,0,2154.0445,0.0,1131.2645000000002,979.1205,558.5067857142857,740.3319559673242,716.1229000000001,765.3615925707297
2015-08-06,262.89,2015,8,6,3,218,32,3,0,0,0,0,1776.0145,500.6405000000001,1985.7770000000005,241.194,812.2231428571429,817.3473053769591,742.6860333333333,788.2894426992116
2015-08-07,0.0,2015,8,7,4,219,32,3,0,0,0,0,262.89,0.0,0.0,761.2265000000001,778.2587857142856,837.1526962727517,743.4092333333333,787.8233086128748
2015-08-08,3206.944,2015,8,8,5,220,32,3,1,0,0,0,0.0,228.328,654.2805000000001,265.521,778.2587857142856,837.1526962727517,718.0350166666666,799.4033488254883
2015-08-09,1455.054,2015,8,9,6,221,32,3,1,0,0,0,3206.944,548.5405000000001,2777.9955000000004,0.0,1203.775357142857,1192.5871983739012,816.0824500000001,914.1384812814794
2015-08-10,0.0,2015,8,10,0,222,33,3,0,0,0,0,1455.054,477.994,580.06,1592.729,1333.2772857142859,1158.3032379423892,864.5842500000001,907.9257729086797
2015-08-11,451.62,2015,8,11,1,223,33,3,0,0,0,0,0.0,2154.0445,193.152,1750.583,1264.9924285714285,1229.056373533589,811.4932833333334,910.4432170062945
2015-08-12,1240.0345000000002,2015,8,12,2,224,33,3,0,0,0,0,451.62,1776.0145,0.0,351.216,1021.7889285714285,1191.6796927659307,768.1945166666667,894.9990267506315
2015-08-13,0.0,2015,8,13,3,225,33,3,0,0,0,0,1240.0345000000002,262.89,500.6405000000001,292.594,945.2203571428572,1151.6899636940318,797.8218,895.430990190869
2015-08-14,0.0,2015,8,14,4,226,33,3,0,0,0,0,0.0,0.0,0.0,9.51,907.6646428571429,1181.5478845135985,788.0686666666666,902.6878231149398
2015-08-15,337.5,2015,8,15,5,227,33,3,1,0,0,0,0.0,3206.944,228.328,0.0,907.6646428571429,1181.5478845135985,787.7516666666668,902.9722851604693
2015-08-16,500.6405000000001,2015,8,16,6,228,33,3,1,0,0,0,337.5,1455.054,548.5405000000001,0.0,497.74407142857143,610.8041767498281,799.0016666666668,894.8855924809544
2015-08-17,500.342,2015,8,17,0,229,34,3,0,0,0,0,500.6405000000001,0.0,477.994,273.04,361.3992857142857,445.70678699247316,815.6896833333334,884.0745699297996
2015-08-18,0.0,2015,8,18,1,230,34,3,0,0,0,0,500.342,451.62,2154.0445,461.326,432.8767142857143,417.3047875751655,823.2664166666667,880.2292175341375
2015-08-19,1300.9265,2015,8,19,2,231,34,3,0,0,0,0,0.0,1240.0345000000002,1776.0145,1770.285,368.3595714285715,447.7263713015664,807.8888833333333,890.7372664661067
2015-08-20,1442.3725000000002,2015,8,20,3,232,34,3,0,0,0,0,1300.9265,0.0,262.89,1503.265,377.0584285714286,467.63369313121007,792.2436,877.2706502051514
2015-08-21,0.0,2015,8,21,4,233,34,3,0,0,0,0,1442.3725000000002,0.0,0.0,1131.2645000000002,583.1116428571429,578.44664808921,790.21385,875.6377493878013
2015-08-22,23.104,2015,8,22,5,234,34,3,1,0,0,0,0.0,337.5,3206.944,1985.7770000000005,583.1116428571429,578.44664808921,752.5050333333332,884.755300549633
2015-08-23,565.224,2015,8,23,6,235,34,3,1,0,0,0,23.104,500.6405000000001,1455.054,0.0,538.1979285714286,611.9321771989538,687.0826,862.7068386436621
2015-08-24,59.74,2015,8,24,0,236,35,3,0,0,0,0,565.224,500.342,0.0,654.2805000000001,547.4241428571429,611.7583842000524,705.9234,853.3048802413151
2015-08-25,944.3465,2015,8,25,1,237,35,3,0,0,0,0,59.74,0.0,451.62,2777.9955000000004,484.48100000000005,639.4497822638219,686.1053833333334,861.4112463426604
2015-08-26,366.81,2015,8,26,2,238,35,3,0,0,0,0,944.3465,1300.9265,1240.0345000000002,580.06,619.3876428571429,619.5067886289133,624.98375,767.8330304473391
2015-08-27,1288.5210000000002,2015,8,27,3,239,35,3,0,0,0,0,366.81,1442.3725000000002,0.0,193.152,485.9424285714286,544.2699762540049,617.8754166666665,769.249051785729
2015-08-28,0.0,2015,8,28,4,240,35,3,0,0,0,0,1288.5210000000002,0.0,0.0,0.0,463.9636428571429,500.56156047355995,654.3877166666666,774.3731632471574
2015-08-29,827.787,2015,8,29,5,241,35,3,1,0,0,0,0.0,23.104,337.5,500.6405000000001,463.9636428571429,500.56156047355995,654.3877166666666,774.3731632471574
2015-08-30,121.24,2015,8,30,6,242,35,3,1,0,0,0,827.787,565.224,500.6405000000001,0.0,578.9183571428572,474.1447319629584,665.2926,774.4368742373549
2015-08-31,92.52,2015,8,31,0,243,36,3,0,0,1,0,121.24,59.74,500.342,228.328,515.4920714285714,504.9754199021655,669.3339333333333,771.1547702315615
2015-09-01,469.436,2015,9,1,1,244,36,3,0,1,0,0,92.52,944.3465,0.0,548.5405000000001,520.1749285714286,500.1737975897662,664.807,774.2253970251998
2015-09-02,1901.741,2015,9,2,2,245,36,3,0,0,0,0,469.436,366.81,1300.9265,477.994,452.3305714285715,463.94609709600775,662.1701833333333,774.7695395077117
2015-09-03,22.08,2015,9,3,3,246,36,3,0,0,0,0,1901.741,1288.5210000000002,1442.3725000000002,2154.0445,671.6064285714285,712.7855448517588,709.6284166666667,806.072080434232
2015-09-04,0.0,2015,9,4,4,247,36,3,0,0,0,0,22.08,0.0,0.0,1776.0145,490.6862857142857,690.4775767574962,638.5629333333333,767.388982932034
2015-09-05,296.304,2015,9,5,5,248,36,3,1,0,0,0,0.0,827.787,23.104,262.89,490.6862857142857,690.4775767574962,579.36245,744.7868317835275
2015-09-06,100.36,2015,9,6,6,249,36,3,1,0,0,0,296.304,121.24,565.224,0.0,414.76014285714285,676.3073550875188,580.4762499999999,744.3220793664711
2015-09-07,3202.6355000000003,2015,9,7,0,250,37,3,0,0,0,0,100.36,92.52,59.74,3206.944,411.77728571428577,677.8619481848084,583.8215833333333,741.8445923364704
2015-09-08,4388.358,2015,9,8,1,251,37,3,0,0,0,0,3202.6355000000003,469.436,944.3465,1455.054,856.0795,1228.9639321539303,583.6779666666666,741.3194917061968
2015-09-09,2133.7895000000003,2015,9,9,2,252,37,3,0,0,0,0,4388.358,1901.741,366.81,0.0,1415.9255,1788.6503048700115,681.4547666666666,1006.3002904246428
2015-09-10,868.8285000000001,2015,9,10,3,253,37,3,0,0,0,0,2133.7895000000003,22.08,1288.5210000000002,451.62,1449.0752857142857,1801.260629997546,752.5810833333333,1031.5655151893727
2015-09-11,127.95,2015,9,11,4,254,37,3,0,0,0,0,868.8285000000001,0.0,0.0,1240.0345000000002,1570.0393571428572,1715.8663401675487,766.4880333333334,1030.1795749413016
2015-09-12,1620.0085,2015,9,12,5,255,37,3,1,0,0,0,127.95,296.304,827.787,0.0,1588.3179285714286,1696.930718076646,729.41855,1032.5577366881766
2015-09-13,1275.408,2015,9,13,6,256,37,3,1,0,0,0,1620.0085,100.36,121.24,0.0,1777.4185714285716,1599.9392749155998,783.4188333333333,1035.4527083924106
2015-09-14,2623.737,2015,9,14,0,257,38,3,0,0,0,0,1275.408,3202.6355000000003,92.52,337.5,1945.2825714285716,1449.1994919527544,825.9324333333333,1028.3363382826649
2015-09-15,133.436,2015,9,15,1,258,38,3,0,0,0,0,2623.737,4388.358,469.436,500.6405000000001,1862.5827857142856,1380.3721869854185,902.1403333333333,1074.5664532597943
2015-09-16,33.552,2015,9,16,2,259,38,3,0,0,0,0,133.436,2133.7895000000003,1901.741,500.342,1254.7367857142856,953.6452085770189,889.9001833333334,1081.367403981656
2015-09-17,820.523,2015,9,17,3,260,38,3,0,0,0,0,33.552,868.8285000000001,22.08,0.0,954.7028571428573,961.3403144707531,874.3405166666668,1090.4858446727842
2015-09-18,0.0,2015,9,18,4,261,38,3,0,0,0,0,820.523,127.95,0.0,1300.9265,947.8020714285715,962.2324463025395,901.6912833333334,1078.018696632973
2015-09-19,2249.1710000000003,2015,9,19,5,262,38,3,1,0,0,0,0.0,1620.0085,296.304,1442.3725000000002,929.5235000000001,981.4258580137797,858.3270666666667,1087.5288304068458
2015-09-20,3808.2605,2015,9,20,6,263,38,3,1,0,0,0,2249.1710000000003,1275.408,100.36,0.0,1019.4038571428573,1079.145566910759,885.2203499999999,1112.1661075089332
2015-09-21,1380.3225000000002,2015,9,21,0,264,39,3,0,0,0,0,3808.2605,2623.737,3202.6355000000003,23.104,1381.2399285714287,1515.6427010039458,1012.1623666666667,1219.7740103389344
2015-09-22,1161.3785,2015,9,22,1,265,39,3,0,0,0,0,1380.3225000000002,133.436,4388.358,565.224,1203.6092857142855,1415.2956189923086,1057.4029833333334,1206.9270537889524
2015-09-23,1713.0275,2015,9,23,2,266,39,3,0,0,0,0,1161.3785,33.552,2133.7895000000003,59.74,1350.4582142857143,1336.9075297043069,1077.2748000000001,1203.4467534797107
2015-09-24,211.96,2015,9,24,3,267,39,3,0,0,0,0,1713.0275,820.523,868.8285000000001,944.3465,1590.3832857142859,1205.4180940168599,1132.3843833333333,1193.0536162541475
2015-09-25,354.88880000000006,2015,9,25,4,268,39,3,0,0,0,0,211.96,0.0,127.95,366.81,1503.445714285714,1289.2281666496842,1107.9714999999999,1204.4726151700459
2015-09-26,1241.8785,2015,9,26,5,269,39,3,1,0,0,0,354.88880000000006,2249.1710000000003,1620.0085,1288.5210000000002,1554.1441142857143,1225.6629001829278,1107.5741266666666,1204.7275065618117
2015-09-27,670.1605000000001,2015,9,27,6,270,39,3,1,0,0,0,1241.8785,3808.2605,1275.408,0.0,1410.2451857142858,1189.0469853206287,1106.0193766666669,1204.516013309238
2015-09-28,490.292,2015,9,28,0,271,40,3,0,0,0,0,670.1605000000001,1380.3225000000002,2623.737,827.787,961.9451857142858,558.7835097006783,1128.35806,1189.4163964307068
2015-09-29,3572.2105,2015,9,29,1,272,40,3,0,0,0,0,490.292,1161.3785,133.436,121.24,834.7979714285714,548.8907474870922,1117.1082266666667,1193.94475311395
2015-09-30,692.7645000000001,2015,9,30,2,273,40,3,0,0,1,0,3572.2105,1713.0275,33.552,92.52,1179.2025428571428,1180.688871256464,1232.140576666667,1259.1515826198513
2015-10-01,4.71,2015,10,1,3,274,40,4,0,1,0,0,692.7645000000001,211.96,820.523,469.436,1033.4506857142858,1166.6979701918822,1252.1487266666668,1245.1090555163237
2015-10-02,598.144,2015,10,2,4,275,40,4,0,0,0,0,4.71,354.88880000000006,0.0,1901.741,1003.8435428571429,1193.3446898857135,1236.65786,1258.0069814993635
2015-10-03,862.683,2015,10,3,5,276,40,4,1,0,0,0,598.144,1241.8785,2249.1710000000003,22.08,1038.594285714286,1174.6932830292644,1193.2046266666666,1256.7553222652546
2015-10-04,639.9785,2015,10,4,6,277,40,4,1,0,0,0,862.683,670.1605000000001,3808.2605,0.0,984.4235000000001,1172.4976791486624,1221.2247266666666,1238.989328606297
2015-10-05,191.9,2015,10,5,0,278,41,4,0,0,0,0,639.9785,490.292,1380.3225000000002,296.304,980.1117857142856,1173.9006086795587,1242.5573433333334,1222.6391333643644
2015-10-06,494.71,2015,10,6,1,279,41,4,0,0,0,0,191.9,3572.2105,1161.3785,100.36,937.4843571428572,1199.7840463561804,1239.07721,1225.5705101632882
2015-10-07,237.36,2015,10,7,2,280,41,4,0,0,0,0,494.71,692.7645000000001,1713.0275,3202.6355000000003,497.8414285714286,299.48747840636224,1252.2222100000001,1215.00519531028
2015-10-08,147.392,2015,10,8,3,281,41,4,0,0,0,0,237.36,4.71,211.96,4388.358,432.7836428571428,299.55090296819054,1153.3796933333333,1170.6707350142544
2015-10-09,249.36,2015,10,9,4,282,41,4,0,0,0,0,147.392,598.144,354.88880000000006,2133.7895000000003,453.1667857142857,268.84862510618666,1012.0141600000001,1011.8441562373963
2015-10-10,1574.7710000000002,2015,10,10,5,283,41,4,1,0,0,0,249.36,862.683,1241.8785,868.8285000000001,403.3405000000001,269.82021833481775,949.1998433333334,998.2039319288017
2015-10-11,1381.164,2015,10,11,6,284,41,4,1,0,0,0,1574.7710000000002,639.9785,670.1605000000001,127.95,505.06735714285725,504.2540879206882,972.73126,1004.5446642880704
2015-10-12,58.53,2015,10,12,0,285,42,4,0,0,0,0,1381.164,191.9,490.292,1620.0085,610.951,605.0479321913258,1014.5050600000001,994.2073590138727
2015-10-13,1414.2725,2015,10,13,1,286,42,4,0,0,0,0,58.53,494.71,3572.2105,1275.408,591.898142857143,622.2971078427694,962.4557766666668,1002.2557312078006
2015-10-14,1897.985,2015,10,14,2,287,42,4,0,0,0,0,1414.2725,237.36,692.7645000000001,2623.737,723.2642142857143,691.5654798707211,967.0845933333334,1004.0699324887341
2015-10-15,206.724,2015,10,15,3,288,42,4,0,0,0,0,1897.985,147.392,4.71,133.436,960.4963571428572,776.6905507117314,942.89286,970.9763593534935
2015-10-16,194.322,2015,10,16,4,289,42,4,0,0,0,0,206.724,249.36,598.144,33.552,968.9723571428573,766.5964216528099,945.3357933333333,968.9596761620179
2015-10-17,136.068,2015,10,17,5,290,42,4,1,0,0,0,194.322,1574.7710000000002,862.683,820.523,961.1097857142857,775.4384709319762,950.6947933333333,964.1757822344266
2015-10-18,2090.6675000000005,2015,10,18,6,291,42,4,1,0,0,0,136.068,1381.164,639.9785,0.0,755.5807857142856,776.3426655990817,927.8796266666667,975.3950463010427
2015-10-19,641.104,2015,10,19,0,292,43,4,0,0,0,0,2090.6675000000005,58.53,191.9,2249.1710000000003,856.9384285714286,906.9579355262489,997.5685433333333,981.4817804923146
2015-10-20,1496.4245,2015,10,20,1,293,43,4,0,0,0,0,641.104,1414.2725,494.71,3808.2605,940.1632857142858,846.1757131059254,943.96631,954.3051336693522
2015-10-21,1265.9225,2015,10,21,2,294,43,4,0,0,0,0,1496.4245,1897.985,237.36,1380.3225000000002,951.8992857142858,854.3772469151561,866.90511,795.095447420381
2015-10-22,223.808,2015,10,22,3,295,43,4,0,0,0,0,1265.9225,206.724,147.392,1161.3785,861.604642857143,766.6184864837547,863.0917766666668,792.8192288758695
2015-10-23,0.0,2015,10,23,4,296,43,4,0,0,0,0,223.808,194.322,249.36,1713.0275,864.0452142857145,764.2095730710291,831.8394266666667,799.1097429480641
2015-10-24,56.49,2015,10,24,5,297,43,4,1,0,0,0,0.0,136.068,1574.7710000000002,211.96,836.2849285714286,795.4818397022768,774.7385099999999,795.1656523926996
2015-10-25,103.882,2015,10,25,6,298,43,4,1,0,0,0,56.49,2090.6675000000005,1381.164,354.88880000000006,824.9166428571428,807.6323278472549,769.5561766666667,799.4549781601038
2015-10-26,447.88,2015,10,26,0,299,44,4,0,0,0,0,103.882,641.104,58.53,1241.8785,541.0901428571428,614.7469955234093,761.1892833333334,805.2370079486317
2015-10-27,22.32,2015,10,27,1,300,44,4,0,0,0,0,447.88,1496.4245,1414.2725,670.1605000000001,513.4867142857144,613.845111470709,734.7226666666667,801.9347006738681
2015-10-28,1394.2245000000005,2015,10,28,2,301,44,4,0,0,0,0,22.32,1265.9225,1897.985,490.292,302.90035714285716,451.9378053068342,713.1279833333333,812.3876693885613
2015-10-29,578.5005000000001,2015,10,29,3,302,44,4,0,0,0,0,1394.2245000000005,223.808,206.724,3572.2105,321.22921428571436,497.7803711333478,743.2590666666667,820.5599047228604
2015-10-30,0.0,2015,10,30,4,303,44,4,0,0,0,0,578.5005000000001,0.0,194.322,692.7645000000001,371.8995714285715,504.2216796084845,643.4687333333334,622.8874369516287
2015-10-31,3095.0475,2015,10,31,5,304,44,4,1,0,1,0,0.0,56.49,136.068,4.71,371.8995714285715,504.2216796084845,620.3765833333333,633.7436262529407
2015-11-01,2642.9895,2015,11,1,6,305,44,4,1,1,0,1,3095.0475,103.882,2090.6675000000005,598.144,805.9792142857144,1119.7107142662956,723.3878333333334,767.3040535186009
2015-11-02,1787.7670000000005,2015,11,2,0,306,45,4,0,0,0,1,2642.9895,447.88,641.104,862.683,1168.7088571428574,1257.1906005533303,791.54935,842.8955548683647
2015-11-03,2056.4480000000003,2015,11,3,1,307,45,4,0,0,0,1,1787.7670000000005,22.32,1496.4245,639.9785,1360.121285714286,1230.876175398676,822.3854833333334,862.286018884151
2015-11-04,2963.6175000000003,2015,11,4,2,308,45,4,0,0,0,1,2056.4480000000003,1394.2245000000005,1265.9225,191.9,1650.7110000000005,1095.01894151144,869.6011333333335,890.279627359592
2015-11-05,1115.1085,2015,11,5,3,309,45,4,0,0,0,1,2963.6175000000003,578.5005000000001,223.808,494.71,1874.9100000000003,1190.2717270624953,961.9917166666668,958.7146882934907
2015-11-06,0.0,2015,11,6,4,310,45,4,0,0,0,1,1115.1085,0.0,0.0,237.36,1951.5682857142858,1107.246282736098,982.6716666666667,954.9714653543172
2015-11-07,1119.9505,2015,11,7,5,311,45,4,1,0,0,1,0.0,3095.0475,56.49,147.392,1951.5682857142858,1107.246282736098,974.7596666666667,962.31439090366
2015-11-08,333.576,2015,11,8,6,312,45,4,1,0,0,1,1119.9505,2642.9895,103.882,249.36,1669.4115714285715,1015.1126810929845,1007.1782833333334,949.7810045643981
2015-11-09,1370.7665000000002,2015,11,9,0,313,46,4,0,0,0,1,333.576,1787.7670000000005,447.88,1574.7710000000002,1339.4953571428573,1021.2257556197571,1009.9854833333334,947.5858584829964
2015-11-10,1803.5915,2015,11,10,1,314,46,4,0,0,0,1,1370.7665000000002,2056.4480000000003,22.32,1381.164,1279.9238571428573,1002.7130976295316,1003.1853333333333,944.1186880687976
2015-11-11,5185.912,2015,11,11,2,315,46,4,0,0,0,1,1803.5915,2963.6175000000003,1394.2245000000005,58.53,1243.8015,974.2266693711056,1017.26625,953.0581776651736
2015-11-12,773.2257000000001,2015,11,12,3,316,46,4,0,0,0,1,5185.912,1115.1085,578.5005000000001,1414.2725,1561.2721428571429,1711.3182285743383,1188.1789833333335,1202.3450381174546
2015-11-13,0.0,2015,11,13,4,317,46,4,0,0,0,1,773.2257000000001,0.0,0.0,1897.985,1512.431742857143,1730.9399173036975,1166.8107566666667,1203.8837159681952
